Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Александр Мартынов,RUNNING,24.02.2026,09:42:44,00:46:59,7.96,152,10.2,11.6,05:54,05:09,744,31,68,1,82,,,,,,,,,182.0,76.0,192,55,64,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,117,0.0,00:00,0,,,0.00,30.3,0,
,00:00:01,117,0.1,574:10,0,,,0.00,30.3,0,
,00:00:02,105,0.5,127:30,0,,,0.00,30.3,0,
,00:00:03,108,1.1,56:22,0,,,0.00,30.3,0,
,00:00:04,108,1.8,33:40,0,,,0.40,30.3,0,
,00:00:05,109,2.6,23:04,0,,,1.10,30.2,0,
,00:00:06,110,5.0,12:04,0,,,2.00,30.2,0,
,00:00:07,110,7.1,08:26,39,,,4.10,25.8,0,
,00:00:08,111,8.5,07:04,58,,,6.60,25.9,0,
,00:00:09,111,9.3,06:27,74,,,9.30,25.9,0,
,00:00:10,111,9.6,06:16,77,,,12.10,25.8,0,
,00:00:11,112,9.5,06:21,78,,,14.80,25.9,0,
,00:00:12,112,9.1,06:34,79,,,17.40,25.9,0,
,00:00:13,112,8.9,06:45,79,,,19.90,25.8,0,
,00:00:14,112,8.8,06:48,79,,,22.20,25.9,0,
,00:00:15,113,8.7,06:52,79,,,24.50,25.8,0,
,00:00:16,114,8.7,06:55,79,,,26.90,25.8,0,
,00:00:17,114,8.6,06:57,79,,,29.30,25.8,0,
,00:00:18,114,8.6,06:57,79,,,31.60,25.9,0,
,00:00:19,114,8.6,06:57,79,,,32.10,25.9,0,
,00:00:20,115,8.6,06:56,79,,,34.50,26.0,0,
,00:00:21,115,8.7,06:55,79,,,36.80,25.8,0,
,00:00:22,116,8.7,06:52,79,,,39.20,25.9,0,
,00:00:23,117,8.8,06:50,79,,,41.60,25.9,0,
,00:00:24,118,8.9,06:46,79,,,44.10,25.8,0,
,00:00:25,119,9.0,06:41,81,,,46.60,25.9,0,
,00:00:26,121,9.1,06:36,81,,,49.10,26.0,0,
,00:00:27,121,9.2,06:31,81,,,51.70,26.0,0,
,00:00:28,122,9.3,06:26,81,,,54.20,25.9,0,
,00:00:29,122,9.5,06:20,80,,,56.80,25.9,0,
,00:00:30,123,9.6,06:14,80,,,59.50,25.9,0,
,00:00:31,123,9.8,06:08,80,,,62.20,26.0,0,
,00:00:32,123,9.9,06:04,80,,,64.90,25.9,0,
,00:00:33,124,9.9,06:03,79,,,67.70,25.9,0,
,00:00:34,124,9.8,06:09,79,,,70.40,25.9,0,
,00:00:35,124,9.5,06:19,79,,,73.20,25.9,0,
,00:00:36,125,9.2,06:31,79,,,75.70,26.0,0,
,00:00:37,125,9.0,06:38,79,,,78.10,25.8,0,
,00:00:38,127,9.0,06:40,79,,,80.60,25.9,0,
,00:00:39,127,9.1,06:37,79,,,83.10,26.0,0,
,00:00:40,128,9.6,06:15,79,,,85.60,25.9,0,
,00:00:41,128,9.9,06:04,79,,,88.30,26.0,0,
,00:00:42,129,9.9,06:02,79,,,91.20,25.9,0,
,00:00:43,129,9.8,06:07,79,,,93.90,25.9,0,
,00:00:44,130,9.6,06:15,79,,,96.60,25.9,0,
,00:00:45,130,9.4,06:24,79,,,99.20,26.0,0,
,00:00:46,131,9.2,06:30,80,,,101.70,25.9,0,
,00:00:47,131,9.1,06:34,80,,,104.30,25.8,0,
,00:00:48,131,9.1,06:35,80,,,106.70,25.9,0,
,00:00:49,131,9.1,06:37,80,,,109.30,25.9,0,
,00:00:50,132,9.1,06:38,80,,,111.80,25.9,0,
,00:00:51,132,9.1,06:37,80,,,114.30,25.9,0,
,00:00:52,132,9.2,06:33,80,,,116.80,25.9,0,
,00:00:53,133,9.2,06:30,80,,,119.40,25.9,0,
,00:00:54,134,9.3,06:26,80,,,121.90,26.0,0,
,00:00:55,134,9.4,06:23,80,,,124.50,25.8,0,
,00:00:56,134,9.5,06:19,80,,,127.10,25.9,0,
,00:00:57,135,9.6,06:16,80,,,129.80,25.9,0,
,00:00:58,136,9.6,06:13,80,,,132.40,26.0,0,
,00:00:59,136,9.7,06:12,80,,,135.10,25.9,0,
,00:01:00,137,9.7,06:12,80,,,138.30,26.0,0,
,00:01:01,138,9.7,06:13,81,,,141.00,26.0,0,
,00:01:02,138,9.6,06:14,82,,,143.70,25.9,0,
,00:01:03,139,9.6,06:15,83,,,146.30,25.9,0,
,00:01:04,140,9.6,06:15,82,,,149.00,25.9,0,
,00:01:05,140,9.7,06:12,82,,,151.60,25.9,0,
,00:01:06,140,9.8,06:08,80,,,154.40,25.9,0,
,00:01:07,141,9.9,06:04,79,,,157.10,26.0,0,
,00:01:08,141,10.0,06:00,79,,,159.80,25.9,0,
,00:01:09,141,10.1,05:57,78,,,162.60,25.9,0,
,00:01:10,141,10.1,05:57,78,,,165.40,25.9,0,
,00:01:11,142,10.1,05:57,78,,,168.20,26.0,0,
,00:01:12,142,10.0,05:58,81,,,171.00,25.9,0,
,00:01:13,142,10.0,06:00,81,,,173.80,25.9,0,
,00:01:14,143,9.9,06:03,81,,,176.50,25.9,0,
,00:01:15,143,9.9,06:05,81,,,179.20,25.9,0,
,00:01:16,142,9.8,06:07,80,,,182.00,25.9,0,
,00:01:17,142,9.8,06:08,80,,,184.60,25.9,0,
,00:01:18,143,9.8,06:07,80,,,187.30,25.9,0,
,00:01:19,143,9.9,06:05,80,,,190.00,25.9,0,
,00:01:20,143,9.9,06:03,81,,,192.80,26.0,0,
,00:01:21,144,9.9,06:02,80,,,195.50,25.9,0,
,00:01:22,144,10.0,06:01,81,,,198.30,25.9,0,
,00:01:23,144,10.0,06:00,81,,,201.10,25.9,0,
,00:01:24,144,10.0,05:59,81,,,203.80,25.9,0,
,00:01:25,144,10.1,05:58,81,,,206.60,25.9,0,
,00:01:26,144,10.1,05:56,81,,,209.40,25.9,0,
,00:01:27,144,10.1,05:55,81,,,212.20,25.9,0,
,00:01:28,144,10.2,05:54,81,,,215.00,25.9,0,
