Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max
Александр Мартынов,STRENGTH_TRAINING,2026-06-09,10:21:44,00:40:25,,128,,,,,416,46,54,0,,,,,,,,,,182.0,76.0,192,55,63
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
1,00:00:00,95,,,,,,,29.9,
,00:00:01,97,,,,,,,30.0,
,00:00:02,96,,,,,,,30.0,
,00:00:03,93,,,,,,,29.9,
,00:00:04,91,,,,,,,29.9,
,00:00:05,87,,,,,,,29.9,
,00:00:06,86,,,,,,,29.9,
,00:00:07,85,,,,,,,29.9,
,00:00:08,84,,,,,,,30.0,
,00:00:09,84,,,,,,,29.9,
,00:00:10,85,,,,,,,29.9,
,00:00:11,86,,,,,,,29.8,
,00:00:12,90,,,,,,,29.9,
,00:00:13,91,,,,,,,29.9,
,00:00:14,91,,,,,,,29.8,
,00:00:15,92,,,,,,,29.9,
,00:00:16,92,,,,,,,29.9,
,00:00:17,92,,,,,,,29.9,
,00:00:18,92,,,,,,,29.9,
,00:00:19,93,,,,,,,29.9,
,00:00:20,93,,,,,,,29.9,
,00:00:21,87,,,,,,,29.8,
,00:00:22,83,,,,,,,29.9,
,00:00:23,83,,,,,,,29.8,
,00:00:24,81,,,,,,,29.8,
,00:00:25,80,,,,,,,29.8,
,00:00:26,79,,,,,,,29.8,
,00:00:27,79,,,,,,,29.8,
,00:00:28,79,,,,,,,29.8,
,00:00:29,80,,,,,,,29.8,
,00:00:30,80,,,,,,,29.8,
,00:00:31,81,,,,,,,29.7,
,00:00:32,82,,,,,,,29.8,
,00:00:33,85,,,,,,,29.8,
,00:00:34,86,,,,,,,29.8,
,00:00:35,86,,,,,,,29.8,
,00:00:36,87,,,,,,,29.7,
,00:00:37,86,,,,,,,29.7,
,00:00:38,86,,,,,,,29.7,
,00:00:39,88,,,,,,,29.7,
,00:00:40,89,,,,,,,29.7,
,00:00:41,91,,,,,,,29.6,
,00:00:42,94,,,,,,,29.6,
,00:00:43,95,,,,,,,29.7,
,00:00:44,97,,,,,,,29.7,
,00:00:45,97,,,,,,,29.7,
,00:00:46,97,,,,,,,29.7,
,00:00:47,96,,,,,,,29.6,
,00:00:48,96,,,,,,,29.5,
,00:00:49,95,,,,,,,29.6,
,00:00:50,95,,,,,,,29.7,
,00:00:51,96,,,,,,,29.6,
,00:00:52,95,,,,,,,29.5,
,00:00:53,95,,,,,,,29.6,
,00:00:54,95,,,,,,,29.6,
,00:00:55,96,,,,,,,29.6,
,00:00:56,96,,,,,,,29.5,
,00:00:57,98,,,,,,,29.5,
,00:00:58,100,,,,,,,29.6,
,00:00:59,101,,,,,,,29.6,
,00:01:00,102,,,,,,,29.5,
,00:01:01,104,,,,,,,29.6,
,00:01:02,106,,,,,,,29.5,
,00:01:03,107,,,,,,,29.5,
,00:01:04,108,,,,,,,29.6,
,00:01:05,109,,,,,,,29.5,
,00:01:06,110,,,,,,,29.5,
,00:01:07,110,,,,,,,29.5,
,00:01:08,110,,,,,,,29.4,
,00:01:09,111,,,,,,,29.4,
,00:01:10,112,,,,,,,29.6,
,00:01:11,113,,,,,,,29.5,
,00:01:12,115,,,,,,,29.3,
,00:01:13,116,,,,,,,29.4,
,00:01:14,116,,,,,,,29.5,
,00:01:15,116,,,,,,,29.4,
,00:01:16,116,,,,,,,29.4,
,00:01:17,116,,,,,,,29.4,
,00:01:18,115,,,,,,,29.3,
,00:01:19,115,,,,,,,29.4,
,00:01:20,115,,,,,,,29.4,
,00:01:21,115,,,,,,,29.4,
,00:01:22,115,,,,,,,29.4,
,00:01:23,115,,,,,,,29.4,
,00:01:24,115,,,,,,,29.3,
,00:01:25,114,,,,,,,29.4,
,00:01:26,114,,,,,,,29.4,
,00:01:27,114,,,,,,,29.5,
,00:01:28,115,,,,,,,29.4,
,00:01:29,116,,,,,,,29.4,
,00:01:30,116,,,,,,,29.3,
,00:01:31,117,,,,,,,29.3,
,00:01:32,118,,,,,,,29.3,
,00:01:33,118,,,,,,,29.3,
,00:01:34,120,,,,,,,29.3,
,00:01:35,121,,,,,,,29.2,
,00:01:36,121,,,,,,,29.4,
,00:01:37,122,,,,,,,29.2,
,00:01:38,123,,,,,,,29.2,
,00:01:39,124,,,,,,,29.4,
,00:01:40,124,,,,,,,29.3,
,00:01:41,125,,,,,,,29.3,
,00:01:42,125,,,,,,,29.3,
,00:01:43,126,,,,,,,29.2,
,00:01:44,126,,,,,,,29.2,
,00:01:45,127,,,,,,,29.2,
,00:01:46,127,,,,,,,29.3,
,00:01:47,127,,,,,,,29.2,
